memory_system,retriever,query_id,category,query,recall_at_1,recall_at_3,mrr,evidence_complete,stale_hit,scope_leakage,returned_count,gold,retrieved
mem9_style,current_rag,q017,alias,和朱玉文玩大乱斗时谁先开团？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem9_style_0047"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""和朱一闻玩时让他先开团，我再跟。"", ""score"": 0.307336}, {""memory_id"": ""mem9_style_0111"", ""slot"": null, ""value"": null, ""content"": ""朱玉文已经十三个头"", ""score"": 0.237952}, {""memory_id"": ""mem9_style_0007"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""游戏知识：大乱斗雪球适合远距离开团。"", ""score"": 0.194806}]"
mem9_style,current_rag,q018,scope,应该怎样鼓励毕文？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_254.encouragement_style"", ""简短加油""]]","[{""memory_id"": ""mem9_style_0048"", ""slot"": null, ""value"": null, ""content"": ""可以帮我鼓励一下毕文吗？"", ""score"": 0.317411}, {""memory_id"": ""mem9_style_0049"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文不喜欢太肉麻的鼓励，简单说加油就行。"", ""score"": 0.211479}, {""memory_id"": ""mem9_style_0114"", ""slot"": null, ""value"": null, ""content"": ""让我鼓励一下我的队友。"", ""score"": 0.161645}]"
mem9_style,current_rag,q019,real_log,朱一闻不希望AI怎么称呼他？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem9_style_0046"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：朱一闻为什么不说话？"", ""score"": 0.323832}, {""memory_id"": ""mem9_style_0047"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""和朱一闻玩时让他先开团，我再跟。"", ""score"": 0.273829}, {""memory_id"": ""mem9_style_0094"", ""slot"": null, ""value"": null, ""content"": ""喂，怎么了？怎么了"", ""score"": 0.204364}]"
mem9_style,current_rag,q020,alias,周宇文对主人这个称呼是什么态度？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem9_style_0178"", ""slot"": null, ""value"": null, ""content"": ""这个具象的勇气是很有周宇文，那我说实话，在这个无底洞刷伤害刷的很少"", ""score"": 0.269234}, {""memory_id"": ""mem9_style_0115"", ""slot"": ""teammate_253.address_preference"", ""value"": ""不要称呼主人"", ""content"": ""好骚啊，能别叫我主人吗？"", ""score"": 0.146362}, {""memory_id"": ""mem9_style_0068"", ""slot"": null, ""value"": null, ""content"": ""对啊，老鼠主E的，为什么不玩豆小包呢？"", ""score"": 0.142349}]"
mem9_style,current_rag,q021,multi_hop,在COD和Bill组队时，我用什么角色、Bill又怎样配合？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.role"", ""狙击手""], [""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.39989}, {""memory_id"": ""mem9_style_0033"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""我用狙的时候Bill通常帮我守近点。"", ""score"": 0.381038}]"
mem9_style,current_rag,q022,multi_hop,比尔在使命召唤要保护近点，是因为我通常用什么武器定位？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.coordination"", ""Bill守近点""], [""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.245627}, {""memory_id"": ""mem9_style_0033"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""我用狙的时候Bill通常帮我守近点。"", ""score"": 0.15367}]"
mem9_style,current_rag,q023,multi_hop,朱一闻开团后谁应该跟进？完整说明配合顺序。,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem9_style_0047"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""和朱一闻玩时让他先开团，我再跟。"", ""score"": 0.312952}, {""memory_id"": ""mem9_style_0046"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：朱一闻为什么不说话？"", ""score"": 0.224943}, {""memory_id"": ""mem9_style_0007"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""游戏知识：大乱斗雪球适合远距离开团。"", ""score"": 0.13334}]"
mem9_style,current_rag,q024,knowledge,亚索为什么经常购买暴击装备？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""knowledge.yasuo_crit"", ""暴击装备""]]","[{""memory_id"": ""mem9_style_0005"", ""slot"": ""knowledge.yasuo_crit"", ""value"": ""暴击装备"", ""content"": ""游戏知识：亚索通常需要暴击装备来放大被动收益。"", ""score"": 0.382379}, {""memory_id"": ""mem9_style_0092"", ""slot"": null, ""value"": null, ""content"": ""哎，为什么没声音啊？"", ""score"": 0.187231}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.172945}]"
mem9_style,current_rag,q025,knowledge,卡牌大师哪张牌提供稳定控制？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""knowledge.tf_yellow_card"", ""单体控制""]]","[{""memory_id"": ""mem9_style_0006"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""游戏知识：卡牌大师黄牌可以提供稳定单体控制。"", ""score"": 0.57652}, {""memory_id"": ""mem9_style_0018"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""AP"", ""content"": ""我以前玩卡牌大师习惯出AP。"", ""score"": 0.249943}, {""memory_id"": ""mem9_style_0053"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：卡牌大师该怎么出装？"", ""score"": 0.246612}]"
mem9_style,current_rag,q026,knowledge,大乱斗里什么召唤师技能适合远距离开团？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""knowledge.aram_snowball"", ""远距离开团""]]","[{""memory_id"": ""mem9_style_0007"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""游戏知识：大乱斗雪球适合远距离开团。"", ""score"": 0.567915}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.208392}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.15186}]"
mem9_style,current_rag,q027,knowledge,锤石应该用什么技能救处于危险的队友？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""knowledge.thresh_lantern"", ""救援队友""]]","[{""memory_id"": ""mem9_style_0008"", ""slot"": ""knowledge.thresh_lantern"", ""value"": ""救援队友"", ""content"": ""游戏知识：锤石灯笼可以帮助队友脱离危险。"", ""score"": 0.249621}, {""memory_id"": ""mem9_style_0133"", ""slot"": null, ""value"": null, ""content"": ""没有锤石，锤石死了，锤石死了"", ""score"": 0.247096}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.227713}]"
mem9_style,current_rag,q028,mixed,结合我的偏好和游戏机制，我当前玩卡牌该出什么，以及黄牌有什么用？,0.0,0.5,0.5,0.0,1.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""], [""knowledge.tf_yellow_card"", ""单体控制""]]","[{""memory_id"": ""mem9_style_0018"", ""slot"": ""game_1.twisted_fate_build"", ""value"": ""AP"", ""content"": ""我以前玩卡牌大师习惯出AP。"", ""score"": 0.268098}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.249153}, {""memory_id"": ""mem9_style_0006"", ""slot"": ""knowledge.tf_yellow_card"", ""value"": ""单体控制"", ""content"": ""游戏知识：卡牌大师黄牌可以提供稳定单体控制。"", ""score"": 0.19858}]"
mem9_style,current_rag,q029,mixed,我喜欢坦克时，大乱斗用什么技能方便远距离进场？,1.0,1.0,1.0,1.0,1.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""], [""knowledge.aram_snowball"", ""远距离开团""]]","[{""memory_id"": ""mem9_style_0007"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""游戏知识：大乱斗雪球适合远距离开团。"", ""score"": 0.297208}, {""memory_id"": ""mem9_style_0077"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""现在大乱斗我更喜欢玩坦克，别再推荐输出位了。"", ""score"": 0.249612}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.209499}]"
mem9_style,current_rag,q030,noisy_alias,豆小包应该用哪种语言和凯文讲话？,0.0,0.0,0.0,0.0,0.0,0.0,1,"[[""user.language"", ""中文""]]","[{""memory_id"": ""mem9_style_0064"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""如果我说救命，豆小饼应该立刻让队友保护我。"", ""score"": 0.155764}]"
mem9_style,current_rag,q031,noisy_alias,窦小丙回复我时别说太久，这对应什么偏好？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.reply_style"", ""简短""]]","[{""memory_id"": ""mem9_style_0055"", ""slot"": null, ""value"": null, ""content"": ""帮我重复我的话的人，他为什么没有答案啊？他那不是问题啊，这不傻逼吗？"", ""score"": 0.18001}, {""memory_id"": ""mem9_style_0068"", ""slot"": null, ""value"": null, ""content"": ""对啊，老鼠主E的，为什么不玩豆小包呢？"", ""score"": 0.140623}, {""memory_id"": ""mem9_style_0092"", ""slot"": null, ""value"": null, ""content"": ""哎，为什么没声音啊？"", ""score"": 0.120283}]"
mem9_style,current_rag,q032,noisy_alias,朱玉文和我配合的时候，是他冲还是我先冲？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem9_style_0111"", ""slot"": null, ""value"": null, ""content"": ""朱玉文已经十三个头"", ""score"": 0.229547}, {""memory_id"": ""mem9_style_0131"", ""slot"": null, ""value"": null, ""content"": ""能不能冲一冲？"", ""score"": 0.202897}, {""memory_id"": ""mem9_style_0170"", ""slot"": null, ""value"": null, ""content"": ""在在乌迪尔是这样子的他冲进"", ""score"": 0.13677}]"
mem9_style,current_rag,q033,paraphrase,跟比尔打枪战我架远点时，谁看近处？,0.0,0.0,0.0,0.0,0.0,0.0,0,"[[""game_2.teammate_250.coordination"", ""Bill守近点""]]",[]
mem9_style,current_rag,q034,abstention,我最喜欢的Apex英雄是谁？,0.0,0.0,0.0,0.0,0.0,0.0,1,[],"[{""memory_id"": ""mem9_style_0056"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""我不喜欢AI替我骂队友，默认别嘴臭。"", ""score"": 0.146748}]"
mem9_style,current_rag,q035,abstention,Alice在COD里通常用什么角色？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem9_style,current_rag,q036,abstention,我对Dota 2的出装偏好是什么？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem9_style,current_rag,q037,abstention,毕文最喜欢的食物是什么？,0.0,0.0,0.0,0.0,0.0,0.0,1,[],"[{""memory_id"": ""mem9_style_0049"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文不喜欢太肉麻的鼓励，简单说加油就行。"", ""score"": 0.220035}]"
mem9_style,current_rag,q038,abstention,Charles在Valorant里打什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,0,[],[]
mem9_style,current_rag,q039,mixed,有人喊救命而且我们有锤石，该如何处理？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.rescue_protocol"", ""呼叫保护""], [""knowledge.thresh_lantern"", ""救援队友""]]","[{""memory_id"": ""mem9_style_0133"", ""slot"": null, ""value"": null, ""content"": ""没有锤石，锤石死了，锤石死了"", ""score"": 0.363085}, {""memory_id"": ""mem9_style_0036"", ""slot"": null, ""value"": null, ""content"": ""哎，完了完了完了，救命救命救命。"", ""score"": 0.184533}, {""memory_id"": ""mem9_style_0079"", ""slot"": null, ""value"": null, ""content"": ""哎，救命啊！"", ""score"": 0.156332}]"
mem9_style,current_rag,q040,policy,给毕文加油时要不要说一大段很肉麻的话？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""teammate_254.encouragement_style"", ""简短加油""]]","[{""memory_id"": ""mem9_style_0049"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文不喜欢太肉麻的鼓励，简单说加油就行。"", ""score"": 0.337459}, {""memory_id"": ""mem9_style_0183"", ""slot"": null, ""value"": null, ""content"": ""晚安，你做好了要不要拉一下那个"", ""score"": 0.203719}, {""memory_id"": ""mem9_style_0112"", ""slot"": null, ""value"": null, ""content"": ""哥哥们加油。"", ""score"": 0.153167}]"
mem9_style,graph_rag,q001,direct,我平时希望你用什么语言回答？,0.0,0.0,0.0,0.0,0.0,0.0,1,"[[""user.language"", ""中文""]]","[{""memory_id"": ""mem9_style_0009"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""回答尽量简短，我在打游戏没时间听长篇解释。"", ""score"": 0.145091}]"
mem9_style,graph_rag,q002,direct,游戏中回复应该长还是短？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""user.reply_style"", ""简短""]]","[{""memory_id"": ""mem9_style_0009"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""回答尽量简短，我在打游戏没时间听长篇解释。"", ""score"": 0.14597}]"
mem9_style,graph_rag,q003,alias,这个AI叫什么名字？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""agent.nickname"", ""豆小饼""]]","[{""memory_id"": ""mem9_style_0011"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""我习惯叫这个AI豆小饼。"", ""score"": 0.298129}, {""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.200361}]"
mem9_style,graph_rag,q004,alias,凯文的正式英文名是什么？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""user.name"", ""Kaiwen""]]","[{""memory_id"": ""mem9_style_0069"", ""slot"": ""user.name"", ""value"": ""Kaiwen"", ""content"": ""我名字是Kaiwen，也可以叫我凯文。"", ""score"": 0.415233}, {""memory_id"": ""mem9_style_0002"", ""slot"": ""user.language"", ""value"": ""中文"", ""content"": ""以后默认用中文跟我交流。"", ""score"": 0.32393}, {""memory_id"": ""mem9_style_0009"", ""slot"": ""user.reply_style"", ""value"": ""简短"", ""content"": ""回答尽量简短，我在打游戏没时间听长篇解释。"", ""score"": 0.27864}]"
mem9_style,graph_rag,q005,policy,默认可以替我辱骂队友吗？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""user.trash_talk"", ""禁止""]]","[{""memory_id"": ""mem9_style_0056"", ""slot"": ""user.trash_talk"", ""value"": ""禁止"", ""content"": ""我不喜欢AI替我骂队友，默认别嘴臭。"", ""score"": 0.309101}, {""memory_id"": ""mem9_style_0002"", ""slot"": ""user.language"", ""value"": ""中文"", ""content"": ""以后默认用中文跟我交流。"", ""score"": 0.160706}, {""memory_id"": ""mem9_style_0048"", ""slot"": null, ""value"": null, ""content"": ""可以帮我鼓励一下毕文吗？"", ""score"": 0.121945}]"
mem9_style,graph_rag,q006,policy,当我喊救命时AI应该做什么？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""user.rescue_protocol"", ""呼叫保护""]]","[{""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.18378}, {""memory_id"": ""mem9_style_0031"", ""slot"": null, ""value"": null, ""content"": ""哇，我喊我喊我喊无限Q了。"", ""score"": 0.154254}, {""memory_id"": ""mem9_style_0036"", ""slot"": null, ""value"": null, ""content"": ""哎，完了完了完了，救命救命救命。"", ""score"": 0.134592}]"
mem9_style,graph_rag,q007,temporal,我目前在大乱斗最想玩什么定位？,0.0,1.0,0.5,1.0,1.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""]]","[{""memory_id"": ""mem9_style_0007"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""游戏知识：大乱斗雪球适合远距离开团。"", ""score"": 0.390228}, {""memory_id"": ""mem9_style_0077"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""现在大乱斗我更喜欢玩坦克，别再推荐输出位了。"", ""score"": 0.353759}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.352794}]"
mem9_style,graph_rag,q008,temporal,不要用旧偏好，我现在大乱斗玩输出还是坦克？,1.0,1.0,1.0,1.0,1.0,0.0,3,"[[""game_1.preferred_role"", ""坦克""]]","[{""memory_id"": ""mem9_style_0077"", ""slot"": ""game_1.preferred_role"", ""value"": ""坦克"", ""content"": ""现在大乱斗我更喜欢玩坦克，别再推荐输出位了。"", ""score"": 0.437092}, {""memory_id"": ""mem9_style_0007"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""游戏知识：大乱斗雪球适合远距离开团。"", ""score"": 0.375377}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.374218}]"
mem9_style,graph_rag,q009,temporal,我当前卡牌大师采用哪套出装？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""]]","[{""memory_id"": ""mem9_style_0053"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：卡牌大师该怎么出装？"", ""score"": 0.606852}, {""memory_id"": ""mem9_style_0061"", ""slot"": null, ""value"": null, ""content"": ""我来把走位流卡牌。"", ""score"": 0.381323}, {""memory_id"": ""mem9_style_0052"", ""slot"": null, ""value"": null, ""content"": ""来把卡牌，来把马宁。"", ""score"": 0.368113}]"
mem9_style,graph_rag,q010,temporal,卡牌出装偏好更新后是什么？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""game_1.twisted_fate_build"", ""攻速AD""]]","[{""memory_id"": ""mem9_style_0053"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：卡牌大师该怎么出装？"", ""score"": 0.427805}, {""memory_id"": ""mem9_style_0061"", ""slot"": null, ""value"": null, ""content"": ""我来把走位流卡牌。"", ""score"": 0.358264}, {""memory_id"": ""mem9_style_0052"", ""slot"": null, ""value"": null, ""content"": ""来把卡牌，来把马宁。"", ""score"": 0.347722}]"
mem9_style,graph_rag,q011,scope,和Bill玩COD时我的定位是什么？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.432555}, {""memory_id"": ""mem9_style_0033"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""我用狙的时候Bill通常帮我守近点。"", ""score"": 0.38755}]"
mem9_style,graph_rag,q012,alias,使命召唤里比尔应该怎样保护我？,0.0,1.0,0.5,1.0,0.0,0.0,3,"[[""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.378251}, {""memory_id"": ""mem9_style_0033"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""我用狙的时候Bill通常帮我守近点。"", ""score"": 0.207987}, {""memory_id"": ""mem9_style_0064"", ""slot"": ""user.rescue_protocol"", ""value"": ""呼叫保护"", ""content"": ""如果我说救命，豆小饼应该立刻让队友保护我。"", ""score"": 0.190365}]"
mem9_style,graph_rag,q013,scope,和Bill玩无畏契约时我打什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem9_style_0037"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""和Bill玩无畏契约时我喜欢打突破，不玩狙。"", ""score"": 0.696856}]"
mem9_style,graph_rag,q014,scope,同样是Bill，但在Valorant里我还用狙吗？,1.0,1.0,1.0,1.0,0.0,0.0,1,"[[""game_3.teammate_250.role"", ""突破""]]","[{""memory_id"": ""mem9_style_0037"", ""slot"": ""game_3.teammate_250.role"", ""value"": ""突破"", ""content"": ""和Bill玩无畏契约时我喜欢打突破，不玩狙。"", ""score"": 0.361888}]"
mem9_style,graph_rag,q015,alias,和爱丽丝玩无畏契约时我习惯什么定位？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_3.teammate_251.role"", ""控场""]]","[{""memory_id"": ""mem9_style_0040"", ""slot"": ""game_3.teammate_251.role"", ""value"": ""控场"", ""content"": ""和Alice玩无畏契约时我通常打控场。"", ""score"": 0.496306}, {""memory_id"": ""mem9_style_0011"", ""slot"": ""agent.nickname"", ""value"": ""豆小饼"", ""content"": ""我习惯叫这个AI豆小饼。"", ""score"": 0.162331}]"
mem9_style,graph_rag,q016,scope,Charles在大乱斗里应该站什么位置？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_252.coordination"", ""Charles前排""]]","[{""memory_id"": ""mem9_style_0044"", ""slot"": ""game_1.teammate_252.coordination"", ""value"": ""Charles前排"", ""content"": ""和Charles玩大乱斗时我喜欢让他玩前排。"", ""score"": 0.538677}, {""memory_id"": ""mem9_style_0015"", ""slot"": ""game_1.preferred_role"", ""value"": ""输出"", ""content"": ""大乱斗里我以前喜欢玩输出位。"", ""score"": 0.297891}, {""memory_id"": ""mem9_style_0035"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：大乱斗亚索应该出什么？"", ""score"": 0.286641}]"
mem9_style,graph_rag,q017,alias,和朱玉文玩大乱斗时谁先开团？,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem9_style_0047"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""和朱一闻玩时让他先开团，我再跟。"", ""score"": 0.397169}, {""memory_id"": ""mem9_style_0111"", ""slot"": null, ""value"": null, ""content"": ""朱玉文已经十三个头"", ""score"": 0.312484}, {""memory_id"": ""mem9_style_0007"", ""slot"": ""knowledge.aram_snowball"", ""value"": ""远距离开团"", ""content"": ""游戏知识：大乱斗雪球适合远距离开团。"", ""score"": 0.285733}]"
mem9_style,graph_rag,q018,scope,应该怎样鼓励毕文？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""teammate_254.encouragement_style"", ""简短加油""]]","[{""memory_id"": ""mem9_style_0048"", ""slot"": null, ""value"": null, ""content"": ""可以帮我鼓励一下毕文吗？"", ""score"": 0.488059}, {""memory_id"": ""mem9_style_0049"", ""slot"": ""teammate_254.encouragement_style"", ""value"": ""简短加油"", ""content"": ""毕文不喜欢太肉麻的鼓励，简单说加油就行。"", ""score"": 0.42238}]"
mem9_style,graph_rag,q019,real_log,朱一闻不希望AI怎么称呼他？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem9_style_0046"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：朱一闻为什么不说话？"", ""score"": 0.492874}, {""memory_id"": ""mem9_style_0111"", ""slot"": null, ""value"": null, ""content"": ""朱玉文已经十三个头"", ""score"": 0.321825}, {""memory_id"": ""mem9_style_0047"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""和朱一闻玩时让他先开团，我再跟。"", ""score"": 0.295205}]"
mem9_style,graph_rag,q020,alias,周宇文对主人这个称呼是什么态度？,0.0,0.0,0.0,0.0,0.0,0.0,3,"[[""teammate_253.address_preference"", ""不要称呼主人""]]","[{""memory_id"": ""mem9_style_0178"", ""slot"": null, ""value"": null, ""content"": ""这个具象的勇气是很有周宇文，那我说实话，在这个无底洞刷伤害刷的很少"", ""score"": 0.451925}, {""memory_id"": ""mem9_style_0046"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：朱一闻为什么不说话？"", ""score"": 0.335095}, {""memory_id"": ""mem9_style_0111"", ""slot"": null, ""value"": null, ""content"": ""朱玉文已经十三个头"", ""score"": 0.32238}]"
mem9_style,graph_rag,q021,multi_hop,在COD和Bill组队时，我用什么角色、Bill又怎样配合？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.role"", ""狙击手""], [""game_2.teammate_250.coordination"", ""Bill守近点""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.466584}, {""memory_id"": ""mem9_style_0033"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""我用狙的时候Bill通常帮我守近点。"", ""score"": 0.454896}]"
mem9_style,graph_rag,q022,multi_hop,比尔在使命召唤要保护近点，是因为我通常用什么武器定位？,1.0,1.0,1.0,1.0,0.0,0.0,2,"[[""game_2.teammate_250.coordination"", ""Bill守近点""], [""game_2.teammate_250.role"", ""狙击手""]]","[{""memory_id"": ""mem9_style_0029"", ""slot"": ""game_2.teammate_250.role"", ""value"": ""狙击手"", ""content"": ""和Bill打使命召唤时我习惯用狙击手。"", ""score"": 0.350887}, {""memory_id"": ""mem9_style_0033"", ""slot"": ""game_2.teammate_250.coordination"", ""value"": ""Bill守近点"", ""content"": ""我用狙的时候Bill通常帮我守近点。"", ""score"": 0.293874}]"
mem9_style,graph_rag,q023,multi_hop,朱一闻开团后谁应该跟进？完整说明配合顺序。,1.0,1.0,1.0,1.0,0.0,0.0,3,"[[""game_1.teammate_253.coordination"", ""朱一闻先开团""]]","[{""memory_id"": ""mem9_style_0046"", ""slot"": null, ""value"": null, ""content"": ""替用户问队友：朱一闻为什么不说话？"", ""score"": 0.430148}, {""memory_id"": ""mem9_style_0047"", ""slot"": ""game_1.teammate_253.coordination"", ""value"": ""朱一闻先开团"", ""content"": ""和朱一闻玩时让他先开团，我再跟。"", ""score"": 0.318047}, {""memory_id"": ""mem9_style_0111"", ""slot"": null, ""value"": null, ""content"": ""朱玉文已经十三个头"", ""score"": 0.311989}]"
